Material Category,Material Type,County,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Metal,Major Appliances,PLUMAS,0,0.0,0,1.0932797618282001e-05,0,2.54270566926893e-06
Metal,Used Oil Filters,PLUMAS,2,0.000611735138123505,0,0.0,2,0.0004694602641062105
Metal,Other Ferrous,PLUMAS,40,0.0104046427838408,9,0.007565485675041571,49,0.009744323153994452
Metal,Aluminum Cans,PLUMAS,12,0.0032502002432076,3,0.00227739446282066,15,0.003023949025609725
Metal,Other Non-Ferrous,PLUMAS,42,0.010888313743515999,9,0.00768714263469483,51,0.01014379836777281
Metal,Remainder / Composite Metal,PLUMAS,47,0.0121861069804696,10,0.008523796569680971,57,0.011334341698675405
Electronics,Brown Goods,PLUMAS,0,0.0,5,0.00453436039488614,5,0.0010545831254852463
Electronics,Computer-related Electronics,PLUMAS,10,0.00262417222802513,2,0.00201706805339667,12,0.002482974404690027
Electronics,Other Small Consumer Electronics,PLUMAS,20,0.00509398138381349,3,0.00261664724282099,23,0.004517813070367204
Electronics,Video Display Devices,PLUMAS,24,0.00634603741417842,8,0.00653254413252071,32,0.0063894143892806255
Plastic,PETE Plastic Containers,PLUMAS,43,0.0112199084912839,11,0.00925575177699064,54,0.010763092899599057
Plastic,HDPE Plastic Containers,PLUMAS,24,0.0063717645928845395,5,0.00466298875785393,30,0.005974344448933786
Plastic,Miscellaneous Plastic Containers,PLUMAS,23,0.006114492805823261,7,0.00638361235962469,31,0.006177083538685428
Plastic,Plastic Trash Bags,PLUMAS,66,0.0173063872580716,13,0.0112707745793956,79,0.015902648973378782
Plastic,Plastic Grocery and Other Merchandise Bags,PLUMAS,27,0.0070178026359495604,10,0.0087813977992591,37,0.0074279724366365955
Plastic,Non-Bag Commercial and Industrial Packaging Film,PLUMAS,8,0.0020095785144898302,2,0.00168720787646775,10,0.001934602860725428
Plastic,Film Products,PLUMAS,0,5.71715082358416e-06,0,1.60033976566839e-05,0,8.10948433703781e-06
Plastic,Other Film - Other,PLUMAS,105,0.0273994453220271,25,0.0214910767881785,130,0.026025300963768344
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,PLUMAS,36,0.0092760772112653,2,0.0016786981816595801,38,0.007509109651392094
Plastic,Durable Plastic Items - Other,PLUMAS,39,0.0100621854495081,13,0.0112605235062998,52,0.010340890048009923
Plastic,Remainder / Composite Plastic,PLUMAS,70,0.0183349026912344,39,0.0336593115318444,109,0.021898991463174648
Other Organic,Food,PLUMAS,958,0.249822339538157,288,0.247713326035693,1245,0.2493318337429786
Other Organic,Leaves and Grass,PLUMAS,79,0.0206846516797275,35,0.0298758256509316,114,0.022822297594322798
Other Organic,Prunings and Trimmings,PLUMAS,38,0.00987637804774164,9,0.00776987682463602,47,0.009386456548293424
Other Organic,Branches and Stumps,PLUMAS,25,0.0065347033913567,0,0.0,25,0.005014888615639246
Other Organic,Manures,PLUMAS,19,0.0048367095967522,0,0.0,19,0.003711807321811722
Other Organic,Textiles,PLUMAS,132,0.0343263452598817,87,0.0744969455238916,218,0.043669060326556895
Other Organic,Carpet,PLUMAS,32,0.00844994891725739,7,0.006261910364042079,40,0.007941063796715497
Other Organic,Remainder / Composite Organic,PLUMAS,280,0.0730366017712877,87,0.0747577651799157,367,0.07343690296679674
Inerts and Other,Concrete,PLUMAS,6,0.00158365077813281,4,0.00380054474914847,10,0.0020992469745577304
Inerts and Other,Asphalt Paving,PLUMAS,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,PLUMAS,81,0.0212249224325562,0,0.0,81,0.016288516172843995
Inerts and Other,Clean Dimensional Lumber,PLUMAS,7,0.0017322966995459998,6,0.00520836277968044,13,0.0025407460313008647
Inerts and Other,Clean Engineered Wood,PLUMAS,30,0.007741022215132959,2,0.00131834677248041,31,0.00624726244475195
Inerts and Other,Clean Pallets & Crates,PLUMAS,30,0.0077238707626622,23,0.0199110136755632,53,0.010558306966347604
Inerts and Other,Other Wood Waste,PLUMAS,56,0.0145787346001396,25,0.0211054469970467,80,0.01609669086282137
Inerts and Other,Gypsum Board,PLUMAS,2,0.000463089216710317,5,0.00414580933333641,7,0.0013196013049993336
Inerts and Other,"Rock, Soil and Fines",PLUMAS,63,0.0164854043998049,3,0.00294628003745275,67,0.0133365298413367
Inerts and Other,Remainder / Composite Inerts and Other,PLUMAS,12,0.00322447306450147,3,0.0025126578056591698,15,0.003058921962457484
Household Hazardous Waste (HHW),Paint,PLUMAS,2,0.000463089216710317,0,4.0077500773254e-06,2,0.00035631791364402674
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,PLUMAS,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,PLUMAS,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,PLUMAS,14,0.00355606781226935,0,0.00036110161962440697,14,0.0028129955507307275
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,PLUMAS,8,0.00219824449166811,1,0.00045538993466306504,9,0.0017928984569626492
Special Waste,Ash,PLUMAS,3,0.000897592679302713,1,0.000931303337992967,5,0.0009054329673935821
Special Waste,Treated Medical Waste,PLUMAS,0,0.0,9,0.0073855680185596,9,0.0017177054151409244
Special Waste,Bulky Items,PLUMAS,52,0.0135782332060124,33,0.0281400658522521,85,0.016964965103676257
Special Waste,Tires,PLUMAS,16,0.00412778289462777,0,0.0,16,0.003167759912940978
Special Waste,Remainder / Composite Special Waste,PLUMAS,1,0.000142928770589604,0,0.00020231600461172,1,0.0001567408122922441
Mixed Residue,Mixed Residue,PLUMAS,301,0.0784255881375981,40,0.0344700708823858,341,0.06820259244859167
Paper,Uncoated Corrugated Cardboard,TUOLUMNE,216,0.0205731672386676,92,0.0356791218393351,308,0.02355359904093748
Paper,Paper Bags,TUOLUMNE,39,0.0037190066107415,14,0.00527466562364938,53,0.004025940910368848
Paper,Newspaper,TUOLUMNE,75,0.00709212559665615,120,0.0464310841690457,194,0.014853772331126431
Paper,White Ledger Paper,TUOLUMNE,23,0.0021725173129619802,14,0.0052869012166633,36,0.002786990815395164
Paper,Other Office Paper,TUOLUMNE,42,0.0039791369732145795,15,0.0058879491862709995,57,0.004355749029502841
Paper,Magazines and Catalogs,TUOLUMNE,109,0.0103880630464524,19,0.007478042212656609,128,0.009813910742437818
Paper,Phone Books and Directories,TUOLUMNE,22,0.00208390147519643,1,0.000306365386920027,23,0.001733190432615427
Paper,Other Miscellaneous Paper - Compostable,TUOLUMNE,25,0.00240977907214072,8,0.00295972626349685,33,0.002518284634484617
Paper,Other Miscellaneous Paper - Other,TUOLUMNE,452,0.0430472871261769,122,0.0471909615637325,574,0.043864841487911685
Paper,Remainder / Composite Paper - Compostable,TUOLUMNE,954,0.0907854965031047,175,0.0676951863054057,1129,0.08622973709188167
Paper,Remainder / Composite Paper - Other,TUOLUMNE,98,0.00937326877526624,28,0.0109194056132361,127,0.009678324332784115
Glass,Clear Glass Bottles and Containers,TUOLUMNE,155,0.0147765480186356,42,0.0164193762236836,198,0.015100680955442827
Glass,Green Glass Bottles and Containers,TUOLUMNE,115,0.0109054651959868,4,0.00148785037811019,118,0.009047352984826888
Glass,Brown Glass Bottles and Containers,TUOLUMNE,68,0.0064632390060619,18,0.00682128720880721,86,0.006533882555471253
Glass,Other Glass Colored Bottles and Containers,TUOLUMNE,11,0.0010548143269512801,2,0.000619255891282891,13,0.0009688778702538908
Glass,Flat Glass,TUOLUMNE,4,0.00036875622812117796,1,0.000579854656700671,5,0.0004104063248267325
Glass,Remainder / Composite Glass,TUOLUMNE,63,0.00602587696805771,10,0.00398097723909204,74,0.005622414602005515
Metal,Tin/Steel Cans,TUOLUMNE,132,0.0125434289069437,24,0.00929533537355549,156,0.01190257425594206
Metal,Major Appliances,TUOLUMNE,0,0.0,0,1.0932797618282001e-05,0,2.157060481822728e-06
Metal,Used Oil Filters,TUOLUMNE,6,0.000611735138123505,0,0.0,6,0.0004910387036096153
Metal,Other Ferrous,TUOLUMNE,109,0.0104046427838408,20,0.007565485675041571,129,0.009844472019238349
Metal,Aluminum Cans,TUOLUMNE,34,0.0032502002432076,6,0.00227739446282066,40,0.003058263926573291
Metal,Other Non-Ferrous,TUOLUMNE,114,0.010888313743515999,20,0.00768714263469483,134,0.01025671697062377
Metal,Remainder / Composite Metal,TUOLUMNE,128,0.0121861069804696,22,0.008523796569680971,150,0.011463526600305066
Electronics,Brown Goods,TUOLUMNE,0,0.0,12,0.00453436039488614,12,0.0008946373983723282
Electronics,Computer-related Electronics,TUOLUMNE,28,0.00262417222802513,5,0.00201706805339667,33,0.0025043894908736808
Electronics,Other Small Consumer Electronics,TUOLUMNE,54,0.00509398138381349,7,0.00261664724282099,60,0.004605198936503822
Electronics,Video Display Devices,TUOLUMNE,67,0.00634603741417842,17,0.00653254413252071,84,0.0063828355225654144
Plastic,PETE Plastic Containers,TUOLUMNE,118,0.0112199084912839,24,0.00925575177699064,142,0.01083237686612842
Plastic,HDPE Plastic Containers,TUOLUMNE,67,0.0063717645928845395,12,0.00466298875785393,79,0.006034620070985178
Plastic,Miscellaneous Plastic Containers,TUOLUMNE,64,0.006114492805823261,16,0.00638361235962469,81,0.006167590574085255
Plastic,Plastic Trash Bags,TUOLUMNE,182,0.0173063872580716,29,0.0112707745793956,211,0.016115550104826452
Plastic,Plastic Grocery and Other Merchandise Bags,TUOLUMNE,74,0.0070178026359495604,23,0.0087813977992591,96,0.007365763109154267
Plastic,Non-Bag Commercial and Industrial Packaging Film,TUOLUMNE,21,0.0020095785144898302,4,0.00168720787646775,25,0.001945974212274028
Plastic,Film Products,TUOLUMNE,0,5.71715082358416e-06,0,1.60033976566839e-05,0,7.746645681592911e-06
Plastic,Other Film - Other,TUOLUMNE,288,0.0273994453220271,56,0.0214910767881785,343,0.026233713665648698
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,TUOLUMNE,97,0.0092760772112653,4,0.0016786981816595801,102,0.007777100769701347
Plastic,Durable Plastic Items - Other,TUOLUMNE,106,0.0100621854495081,29,0.0112605235062998,135,0.01029861968678394
Plastic,Remainder / Composite Plastic,TUOLUMNE,193,0.0183349026912344,87,0.0336593115318444,280,0.02135843590491965
Other Organic,Food,TUOLUMNE,2625,0.249822339538157,640,0.247713326035693,3265,0.2494062274101699
Other Organic,Leaves and Grass,TUOLUMNE,217,0.0206846516797275,77,0.0298758256509316,295,0.02249808670771053
Other Organic,Prunings and Trimmings,TUOLUMNE,104,0.00987637804774164,20,0.00776987682463602,124,0.009460761596955606
Other Organic,Branches and Stumps,TUOLUMNE,69,0.0065347033913567,0,0.0,69,0.005245394749773748
Other Organic,Manures,TUOLUMNE,51,0.0048367095967522,0,0.0,51,0.003882418161249858
Other Organic,Textiles,TUOLUMNE,361,0.0343263452598817,192,0.0744969455238916,553,0.04225207638433745
Other Organic,Carpet,TUOLUMNE,89,0.00844994891725739,16,0.006261910364042079,105,0.008018245005721252
Other Organic,Remainder / Composite Organic,TUOLUMNE,767,0.0730366017712877,193,0.0747577651799157,961,0.0733761903835659
Inerts and Other,Concrete,TUOLUMNE,17,0.00158365077813281,10,0.00380054474914847,26,0.0020210479150991477
Inerts and Other,Asphalt Paving,TUOLUMNE,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,TUOLUMNE,223,0.0212249224325562,0,0.0,223,0.01703720735654858
Inerts and Other,Clean Dimensional Lumber,TUOLUMNE,18,0.0017322966995459998,13,0.00520836277968044,32,0.0024181307408826856
Inerts and Other,Clean Engineered Wood,TUOLUMNE,81,0.007741022215132959,3,0.00131834677248041,85,0.006473816887765328
Inerts and Other,Clean Pallets & Crates,TUOLUMNE,81,0.0077238707626622,51,0.0199110136755632,133,0.010128415809740065
Inerts and Other,Other Wood Waste,TUOLUMNE,153,0.0145787346001396,55,0.0211054469970467,208,0.015866466604256137
Inerts and Other,Gypsum Board,TUOLUMNE,5,0.000463089216710317,11,0.00414580933333641,16,0.0011896964682617313
Inerts and Other,"Rock, Soil and Fines",TUOLUMNE,173,0.0164854043998049,8,0.00294628003745275,181,0.013814110999872516
Inerts and Other,Remainder / Composite Inerts and Other,TUOLUMNE,34,0.00322447306450147,6,0.0025126578056591698,40,0.003084030643557029
Household Hazardous Waste (HHW),Paint,TUOLUMNE,5,0.000463089216710317,0,4.0077500773254e-06,5,0.0003725116240221192
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,TUOLUMNE,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,TUOLUMNE,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,TUOLUMNE,37,0.00355606781226935,1,0.00036110161962440697,38,0.0029256952804125854
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,TUOLUMNE,23,0.00219824449166811,1,0.00045538993466306504,24,0.001854376177102985
Special Waste,Ash,TUOLUMNE,9,0.000897592679302713,2,0.000931303337992967,12,0.0009042438524256256
Special Waste,Treated Medical Waste,TUOLUMNE,0,0.0,19,0.0073855680185596,19,0.0014571857510659882
Special Waste,Bulky Items,TUOLUMNE,143,0.0135782332060124,73,0.0281400658522521,215,0.016451308775580632
Special Waste,Tires,TUOLUMNE,43,0.00412778289462777,0,0.0,43,0.003313363962674233
Special Waste,Remainder / Composite Special Waste,TUOLUMNE,2,0.000142928770589604,1,0.00020231600461172,2,0.00015464597785041072
Mixed Residue,Mixed Residue,TUOLUMNE,824,0.0784255881375981,89,0.0344700708823858,913,0.06975308613584652
Paper,Uncoated Corrugated Cardboard,CALAVERAS,207,0.0205731672386676,47,0.0356791218393351,255,0.022332378079532436
Paper,Paper Bags,CALAVERAS,37,0.0037190066107415,7,0.00527466562364938,44,0.0039001757107780975
Paper,Newspaper,CALAVERAS,71,0.00709212559665615,62,0.0464310841690457,133,0.011673466148667476
Paper,White Ledger Paper,CALAVERAS,22,0.0021725173129619802,7,0.0052869012166633,29,0.002535212559362641
Paper,Other Office Paper,CALAVERAS,40,0.0039791369732145795,8,0.0058879491862709995,48,0.0042014336255715035
Paper,Magazines and Catalogs,CALAVERAS,105,0.0103880630464524,10,0.007478042212656609,115,0.010049167535821793
Paper,Phone Books and Directories,CALAVERAS,21,0.00208390147519643,0,0.000306365386920027,21,0.0018768929915097305
Paper,Other Miscellaneous Paper - Compostable,CALAVERAS,24,0.00240977907214072,4,0.00295972626349685,28,0.0024738248796724147
Paper,Other Miscellaneous Paper - Other,CALAVERAS,434,0.0430472871261769,63,0.0471909615637325,496,0.04352985159722598
Paper,Remainder / Composite Paper - Compostable,CALAVERAS,914,0.0907854965031047,90,0.0676951863054057,1004,0.08809644274301141
Paper,Remainder / Composite Paper - Other,CALAVERAS,94,0.00937326877526624,14,0.0109194056132361,109,0.009553328940857952
Glass,Clear Glass Bottles and Containers,CALAVERAS,149,0.0147765480186356,22,0.0164193762236836,171,0.01496786867756776
Glass,Green Glass Bottles and Containers,CALAVERAS,110,0.0109054651959868,2,0.00148785037811019,112,0.009808707624507956
Glass,Brown Glass Bottles and Containers,CALAVERAS,65,0.0064632390060619,9,0.00682128720880721,74,0.0065049366211066256
Glass,Other Glass Colored Bottles and Containers,CALAVERAS,11,0.0010548143269512801,1,0.000619255891282891,11,0.0010040900170937557
Glass,Flat Glass,CALAVERAS,4,0.00036875622812117796,1,0.000579854656700671,4,0.00039334035099615114
Glass,Remainder / Composite Glass,CALAVERAS,61,0.00602587696805771,5,0.00398097723909204,66,0.0057877318215391995
Metal,Tin/Steel Cans,CALAVERAS,126,0.0125434289069437,12,0.00929533537355549,139,0.012165162090503846
Metal,Major Appliances,CALAVERAS,0,0.0,0,1.0932797618282001e-05,0,1.2732128885262896e-06
Metal,Used Oil Filters,CALAVERAS,6,0.000611735138123505,0,0.0,6,0.0005404936234245758
Metal,Other Ferrous,CALAVERAS,105,0.0104046427838408,10,0.007565485675041571,115,0.010073999928307705
Metal,Aluminum Cans,CALAVERAS,33,0.0032502002432076,3,0.00227739446282066,36,0.003136909125886419
Metal,Other Non-Ferrous,CALAVERAS,110,0.010888313743515999,10,0.00768714263469483,120,0.010515511423704143
Metal,Remainder / Composite Metal,CALAVERAS,123,0.0121861069804696,11,0.008523796569680971,134,0.011759601251597177
Electronics,Brown Goods,CALAVERAS,0,0.0,6,0.00453436039488614,6,0.0005280630171309622
Electronics,Computer-related Electronics,CALAVERAS,26,0.00262417222802513,3,0.00201706805339667,29,0.0025534700265572746
Electronics,Other Small Consumer Electronics,CALAVERAS,51,0.00509398138381349,3,0.00261664724282099,55,0.004805475745309455
Electronics,Video Display Devices,CALAVERAS,64,0.00634603741417842,9,0.00653254413252071,73,0.006367757633090464
Plastic,PETE Plastic Containers,CALAVERAS,113,0.0112199084912839,12,0.00925575177699064,125,0.01099116652321328
Plastic,HDPE Plastic Containers,CALAVERAS,64,0.0063717645928845395,6,0.00466298875785393,70,0.006172763797962197
Plastic,Miscellaneous Plastic Containers,CALAVERAS,62,0.006114492805823261,8,0.00638361235962469,70,0.006145833958967947
Plastic,Plastic Trash Bags,CALAVERAS,174,0.0173063872580716,15,0.0112707745793956,189,0.016603491245454245
Plastic,Plastic Grocery and Other Merchandise Bags,CALAVERAS,71,0.0070178026359495604,12,0.0087813977992591,82,0.007223187585938344
Plastic,Non-Bag Commercial and Industrial Packaging Film,CALAVERAS,20,0.0020095785144898302,2,0.00168720787646775,22,0.001972035841009275
Plastic,Film Products,CALAVERAS,0,5.71715082358416e-06,0,1.60033976566839e-05,0,6.915067633144873e-06
Plastic,Other Film - Other,CALAVERAS,276,0.0273994453220271,29,0.0214910767881785,305,0.02671136792133693
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,CALAVERAS,93,0.0092760772112653,2,0.0016786981816595801,96,0.008391300849601213
Plastic,Durable Plastic Items - Other,CALAVERAS,101,0.0100621854495081,15,0.0112605235062998,116,0.010201741628263976
Plastic,Remainder / Composite Plastic,CALAVERAS,185,0.0183349026912344,45,0.0336593115318444,229,0.020119554298823283
Other Organic,Food,CALAVERAS,2516,0.249822339538157,329,0.247713326035693,2845,0.24957672782309864
Other Organic,Leaves and Grass,CALAVERAS,208,0.0206846516797275,40,0.0298758256509316,248,0.021755038379400383
Other Organic,Prunings and Trimmings,CALAVERAS,99,0.00987637804774164,10,0.00776987682463602,110,0.009631058907975484
Other Organic,Branches and Stumps,CALAVERAS,66,0.0065347033913567,0,0.0,66,0.005773684220320474
Other Organic,Manures,CALAVERAS,49,0.0048367095967522,0,0.0,49,0.004273435564646648
Other Organic,Textiles,CALAVERAS,346,0.0343263452598817,99,0.0744969455238916,445,0.039004537226999834
Other Organic,Carpet,CALAVERAS,85,0.00844994891725739,8,0.006261910364042079,93,0.008195134094573066
Other Organic,Remainder / Composite Organic,CALAVERAS,736,0.0730366017712877,99,0.0747577651799157,835,0.07323704519955172
